time,l_leg_hip_yaw_joint,l_leg_hip_roll_joint,l_leg_hip_pitch_joint,l_leg_knee_joint,l_leg_ankle_pitch_joint,l_leg_ankle_roll_joint,r_leg_hip_yaw_joint,r_leg_hip_roll_joint,r_leg_hip_pitch_joint,r_leg_knee_joint,r_leg_ankle_pitch_joint,r_leg_ankle_roll_joint
4.5,1.35,0,0,0,0,0,0,0,0,0,0,0
4.505,1.3515,0,0,0,0,0,0,0,0,0,0,0
4.51,1.353,0,0,0,0,0,0,0,0,0,0,0
4.515,1.3545,0,0,0,0,0,0,0,0,0,0,0
4.52,1.356,0,0,0,0,0,0,0,0,0,0,0
4.525,1.3575,0,0,0,0,0,0,0,0,0,0,0
4.53,1.359,0,0,0,0,0,0,0,0,0,0,0
4.535,1.3605,0,0,0,0,0,0,0,0,0,0,0
4.54,1.362,0,0,0,0,0,0,0,0,0,0,0
4.545,1.3635,0,0,0,0,0,0,0,0,0,0,0
4.55,1.365,0,0,0,0,0,0,0,0,0,0,0
4.555,1.3665,0,0,0,0,0,0,0,0,0,0,0
4.56,1.368,0,0,0,0,0,0,0,0,0,0,0
4.565,1.3695,0,0,0,0,0,0,0,0,0,0,0
4.57,1.371,0,0,0,0,0,0,0,0,0,0,0
4.575,1.3725,0,0,0,0,0,0,0,0,0,0,0
4.58,1.374,0,0,0,0,0,0,0,0,0,0,0
4.585,1.3755,0,0,0,0,0,0,0,0,0,0,0
4.59,1.377,0,0,0,0,0,0,0,0,0,0,0
4.595,1.3785,0,0,0,0,0,0,0,0,0,0,0
4.6,1.38,0,0,0,0,0,0,0,0,0,0,0
4.605,1.3815,0,0,0,0,0,0,0,0,0,0,0
4.61,1.383,0,0,0,0,0,0,0,0,0,0,0
4.615,1.3845,0,0,0,0,0,0,0,0,0,0,0
4.62,1.386,0,0,0,0,0,0,0,0,0,0,0
4.625,1.3875,0,0,0,0,0,0,0,0,0,0,0
4.63,1.389,0,0,0,0,0,0,0,0,0,0,0
4.635,1.3905,0,0,0,0,0,0,0,0,0,0,0
4.64,1.392,0,0,0,0,0,0,0,0,0,0,0
4.645,1.3935,0,0,0,0,0,0,0,0,0,0,0
4.65,1.395,0,0,0,0,0,0,0,0,0,0,0
4.655,1.3965,0,0,0,0,0,0,0,0,0,0,0
4.66,1.398,0,0,0,0,0,0,0,0,0,0,0
4.665,1.3995,0,0,0,0,0,0,0,0,0,0,0
4.67,1.401,0,0,0,0,0,0,0,0,0,0,0
4.675,1.4025,0,0,0,0,0,0,0,0,0,0,0
4.68,1.404,0,0,0,0,0,0,0,0,0,0,0
4.685,1.4055,0,0,0,0,0,0,0,0,0,0,0
4.69,1.407,0,0,0,0,0,0,0,0,0,0,0
4.695,1.4085,0,0,0,0,0,0,0,0,0,0,0
4.7,1.41,0,0,0,0,0,0,0,0,0,0,0
4.705,1.4115,0,0,0,0,0,0,0,0,0,0,0
4.71,1.413,0,0,0,0,0,0,0,0,0,0,0
4.715,1.4145,0,0,0,0,0,0,0,0,0,0,0
4.72,1.416,0,0,0,0,0,0,0,0,0,0,0
4.725,1.4175,0,0,0,0,0,0,0,0,0,0,0
4.73,1.419,0,0,0,0,0,0,0,0,0,0,0
4.735,1.4205,0,0,0,0,0,0,0,0,0,0,0
4.74,1.422,0,0,0,0,0,0,0,0,0,0,0
4.745,1.4235,0,0,0,0,0,0,0,0,0,0,0
4.75,1.425,0,0,0,0,0,0,0,0,0,0,0
4.755,1.4265,0,0,0,0,0,0,0,0,0,0,0
4.76,1.428,0,0,0,0,0,0,0,0,0,0,0
4.765,1.4295,0,0,0,0,0,0,0,0,0,0,0
4.77,1.431,0,0,0,0,0,0,0,0,0,0,0
4.775,1.4325,0,0,0,0,0,0,0,0,0,0,0
4.78,1.434,0,0,0,0,0,0,0,0,0,0,0
4.785,1.4355,0,0,0,0,0,0,0,0,0,0,0
4.79,1.437,0,0,0,0,0,0,0,0,0,0,0
4.795,1.4385,0,0,0,0,0,0,0,0,0,0,0
4.8,1.44,0,0,0,0,0,0,0,0,0,0,0
4.805,1.4415,0,0,0,0,0,0,0,0,0,0,0
4.81,1.443,0,0,0,0,0,0,0,0,0,0,0
4.815,1.4445,0,0,0,0,0,0,0,0,0,0,0
4.82,1.446,0,0,0,0,0,0,0,0,0,0,0
4.825,1.4475,0,0,0,0,0,0,0,0,0,0,0
4.83,1.449,0,0,0,0,0,0,0,0,0,0,0
4.835,1.4505,0,0,0,0,0,0,0,0,0,0,0
4.84,1.452,0,0,0,0,0,0,0,0,0,0,0
4.845,1.4535,0,0,0,0,0,0,0,0,0,0,0
4.85,1.455,0,0,0,0,0,0,0,0,0,0,0
4.855,1.4565,0,0,0,0,0,0,0,0,0,0,0
4.86,1.458,0,0,0,0,0,0,0,0,0,0,0
4.865,1.4595,0,0,0,0,0,0,0,0,0,0,0
4.87,1.461,0,0,0,0,0,0,0,0,0,0,0
4.875,1.4625,0,0,0,0,0,0,0,0,0,0,0
4.88,1.464,0,0,0,0,0,0,0,0,0,0,0
4.885,1.4655,0,0,0,0,0,0,0,0,0,0,0
4.89,1.467,0,0,0,0,0,0,0,0,0,0,0
4.895,1.4685,0,0,0,0,0,0,0,0,0,0,0
4.9,1.47,0,0,0,0,0,0,0,0,0,0,0
4.905,1.4715,0,0,0,0,0,0,0,0,0,0,0
4.91,1.473,0,0,0,0,0,0,0,0,0,0,0
4.915,1.4745,0,0,0,0,0,0,0,0,0,0,0
4.92,1.476,0,0,0,0,0,0,0,0,0,0,0
4.925,1.4775,0,0,0,0,0,0,0,0,0,0,0
4.93,1.479,0,0,0,0,0,0,0,0,0,0,0
4.935,1.4805,0,0,0,0,0,0,0,0,0,0,0
4.94,1.482,0,0,0,0,0,0,0,0,0,0,0
4.945,1.4835,0,0,0,0,0,0,0,0,0,0,0
4.95,1.485,0,0,0,0,0,0,0,0,0,0,0
4.955,1.4865,0,0,0,0,0,0,0,0,0,0,0
4.96,1.488,0,0,0,0,0,0,0,0,0,0,0
4.965,1.4895,0,0,0,0,0,0,0,0,0,0,0
4.97,1.491,0,0,0,0,0,0,0,0,0,0,0
4.975,1.4925,0,0,0,0,0,0,0,0,0,0,0
4.98,1.494,0,0,0,0,0,0,0,0,0,0,0
4.985,1.4955,0,0,0,0,0,0,0,0,0,0,0
4.99,1.497,0,0,0,0,0,0,0,0,0,0,0
4.995,1.4985,0,0,0,0,0,0,0,0,0,0,0
5,1.5,0,0,0,0,0,0,0,0,0,0,0
5.005,1.5015,0,0,0,0,0,0,0,0,0,0,0
5.01,1.503,0,0,0,0,0,0,0,0,0,0,0
5.015,1.5045,0,0,0,0,0,0,0,0,0,0,0
5.02,1.506,0,0,0,0,0,0,0,0,0,0,0
5.025,1.5075,0,0,0,0,0,0,0,0,0,0,0
5.03,1.509,0,0,0,0,0,0,0,0,0,0,0
5.035,1.5105,0,0,0,0,0,0,0,0,0,0,0
5.04,1.512,0,0,0,0,0,0,0,0,0,0,0
5.045,1.5135,0,0,0,0,0,0,0,0,0,0,0
5.05,1.515,0,0,0,0,0,0,0,0,0,0,0
5.055,1.5165,0,0,0,0,0,0,0,0,0,0,0
5.06,1.518,0,0,0,0,0,0,0,0,0,0,0
5.065,1.5195,0,0,0,0,0,0,0,0,0,0,0
5.07,1.521,0,0,0,0,0,0,0,0,0,0,0
5.075,1.5225,0,0,0,0,0,0,0,0,0,0,0
5.08,1.524,0,0,0,0,0,0,0,0,0,0,0
5.085,1.5255,0,0,0,0,0,0,0,0,0,0,0
5.09,1.527,0,0,0,0,0,0,0,0,0,0,0
5.095,1.5285,0,0,0,0,0,0,0,0,0,0,0
5.1,1.53,0,0,0,0,0,0,0,0,0,0,0
5.105,1.5315,0,0,0,0,0,0,0,0,0,0,0
5.11,1.533,0,0,0,0,0,0,0,0,0,0,0
5.115,1.5345,0,0,0,0,0,0,0,0,0,0,0
5.12,1.536,0,0,0,0,0,0,0,0,0,0,0
5.125,1.5375,0,0,0,0,0,0,0,0,0,0,0
5.13,1.539,0,0,0,0,0,0,0,0,0,0,0
5.135,1.5405,0,0,0,0,0,0,0,0,0,0,0
5.14,1.542,0,0,0,0,0,0,0,0,0,0,0
5.145,1.5435,0,0,0,0,0,0,0,0,0,0,0
5.15,1.545,0,0,0,0,0,0,0,0,0,0,0
5.155,1.5465,0,0,0,0,0,0,0,0,0,0,0
5.16,1.548,0,0,0,0,0,0,0,0,0,0,0
5.165,1.5495,0,0,0,0,0,0,0,0,0,0,0
5.17,1.551,0,0,0,0,0,0,0,0,0,0,0
5.175,1.5525,0,0,0,0,0,0,0,0,0,0,0
5.18,1.554,0,0,0,0,0,0,0,0,0,0,0
5.185,1.5555,0,0,0,0,0,0,0,0,0,0,0
5.19,1.557,0,0,0,0,0,0,0,0,0,0,0
5.195,1.5585,0,0,0,0,0,0,0,0,0,0,0
5.2,1.56,0,0,0,0,0,0,0,0,0,0,0
5.205,1.5615,0,0,0,0,0,0,0,0,0,0,0
5.21,1.563,0,0,0,0,0,0,0,0,0,0,0
5.215,1.5645,0,0,0,0,0,0,0,0,0,0,0
5.22,1.566,0,0,0,0,0,0,0,0,0,0,0
5.225,1.5675,0,0,0,0,0,0,0,0,0,0,0
5.23,1.569,0,0,0,0,0,0,0,0,0,0,0
5.235,1.5705,0,0,0,0,0,0,0,0,0,0,0
5.24,1.572,0,0,0,0,0,0,0,0,0,0,0
5.245,1.5735,0,0,0,0,0,0,0,0,0,0,0
5.25,1.575,0,0,0,0,0,0,0,0,0,0,0
5.255,1.5765,0,0,0,0,0,0,0,0,0,0,0
5.26,1.578,0,0,0,0,0,0,0,0,0,0,0
5.265,1.5795,0,0,0,0,0,0,0,0,0,0,0
5.27,1.581,0,0,0,0,0,0,0,0,0,0,0
5.275,1.5825,0,0,0,0,0,0,0,0,0,0,0
5.28,1.584,0,0,0,0,0,0,0,0,0,0,0
5.285,1.5855,0,0,0,0,0,0,0,0,0,0,0
5.29,1.587,0,0,0,0,0,0,0,0,0,0,0
5.295,1.5885,0,0,0,0,0,0,0,0,0,0,0
5.3,1.59,0,0,0,0,0,0,0,0,0,0,0
5.305,1.5915,0,0,0,0,0,0,0,0,0,0,0
5.31,1.593,0,0,0,0,0,0,0,0,0,0,0
5.315,1.5945,0,0,0,0,0,0,0,0,0,0,0
5.32,1.596,0,0,0,0,0,0,0,0,0,0,0
5.325,1.5975,0,0,0,0,0,0,0,0,0,0,0
5.33,1.599,0,0,0,0,0,0,0,0,0,0,0
5.335,1.6005,0,0,0,0,0,0,0,0,0,0,0
5.34,1.602,0,0,0,0,0,0,0,0,0,0,0
5.345,1.6035,0,0,0,0,0,0,0,0,0,0,0
5.35,1.605,0,0,0,0,0,0,0,0,0,0,0
5.355,1.6065,0,0,0,0,0,0,0,0,0,0,0
5.36,1.608,0,0,0,0,0,0,0,0,0,0,0
5.365,1.6095,0,0,0,0,0,0,0,0,0,0,0
5.37,1.611,0,0,0,0,0,0,0,0,0,0,0
5.375,1.6125,0,0,0,0,0,0,0,0,0,0,0
5.38,1.614,0,0,0,0,0,0,0,0,0,0,0
5.385,1.6155,0,0,0,0,0,0,0,0,0,0,0
5.39,1.617,0,0,0,0,0,0,0,0,0,0,0
5.395,1.6185,0,0,0,0,0,0,0,0,0,0,0
5.4,1.62,0,0,0,0,0,0,0,0,0,0,0
5.405,1.6215,0,0,0,0,0,0,0,0,0,0,0
5.41,1.623,0,0,0,0,0,0,0,0,0,0,0
5.415,1.6245,0,0,0,0,0,0,0,0,0,0,0
5.42,1.626,0,0,0,0,0,0,0,0,0,0,0
5.425,1.6275,0,0,0,0,0,0,0,0,0,0,0
5.43,1.629,0,0,0,0,0,0,0,0,0,0,0
5.435,1.6305,0,0,0,0,0,0,0,0,0,0,0
5.44,1.632,0,0,0,0,0,0,0,0,0,0,0
5.445,1.6335,0,0,0,0,0,0,0,0,0,0,0
5.45,1.635,0,0,0,0,0,0,0,0,0,0,0
5.455,1.6365,0,0,0,0,0,0,0,0,0,0,0
5.46,1.638,0,0,0,0,0,0,0,0,0,0,0
5.465,1.6395,0,0,0,0,0,0,0,0,0,0,0
5.47,1.641,0,0,0,0,0,0,0,0,0,0,0
5.475,1.6425,0,0,0,0,0,0,0,0,0,0,0
5.48,1.644,0,0,0,0,0,0,0,0,0,0,0
5.485,1.6455,0,0,0,0,0,0,0,0,0,0,0
5.49,1.647,0,0,0,0,0,0,0,0,0,0,0
5.495,1.6485,0,0,0,0,0,0,0,0,0,0,0
5.5,1.65,0,0,0,0,0,0,0,0,0,0,0
5.505,1.6515,0,0,0,0,0,0,0,0,0,0,0
5.51,1.653,0,0,0,0,0,0,0,0,0,0,0
5.515,1.6545,0,0,0,0,0,0,0,0,0,0,0
5.52,1.656,0,0,0,0,0,0,0,0,0,0,0
5.525,1.6575,0,0,0,0,0,0,0,0,0,0,0
5.53,1.659,0,0,0,0,0,0,0,0,0,0,0
5.535,1.6605,0,0,0,0,0,0,0,0,0,0,0
5.54,1.662,0,0,0,0,0,0,0,0,0,0,0
5.545,1.6635,0,0,0,0,0,0,0,0,0,0,0
5.55,1.665,0,0,0,0,0,0,0,0,0,0,0
5.555,1.6665,0,0,0,0,0,0,0,0,0,0,0
5.56,1.668,0,0,0,0,0,0,0,0,0,0,0
5.565,1.6695,0,0,0,0,0,0,0,0,0,0,0
5.57,1.671,0,0,0,0,0,0,0,0,0,0,0
5.575,1.6725,0,0,0,0,0,0,0,0,0,0,0
5.58,1.674,0,0,0,0,0,0,0,0,0,0,0
5.585,1.6755,0,0,0,0,0,0,0,0,0,0,0
5.59,1.677,0,0,0,0,0,0,0,0,0,0,0
5.595,1.6785,0,0,0,0,0,0,0,0,0,0,0
5.6,1.68,0,0,0,0,0,0,0,0,0,0,0
5.605,1.6815,0,0,0,0,0,0,0,0,0,0,0
5.61,1.683,0,0,0,0,0,0,0,0,0,0,0
5.615,1.6845,0,0,0,0,0,0,0,0,0,0,0
5.62,1.686,0,0,0,0,0,0,0,0,0,0,0
5.625,1.6875,0,0,0,0,0,0,0,0,0,0,0
5.63,1.689,0,0,0,0,0,0,0,0,0,0,0
5.635,1.6905,0,0,0,0,0,0,0,0,0,0,0
5.64,1.692,0,0,0,0,0,0,0,0,0,0,0
5.645,1.6935,0,0,0,0,0,0,0,0,0,0,0
5.65,1.695,0,0,0,0,0,0,0,0,0,0,0
5.655,1.6965,0,0,0,0,0,0,0,0,0,0,0
5.66,1.698,0,0,0,0,0,0,0,0,0,0,0
5.665,1.6995,0,0,0,0,0,0,0,0,0,0,0
5.67,1.701,0,0,0,0,0,0,0,0,0,0,0
5.675,1.7025,0,0,0,0,0,0,0,0,0,0,0
5.68,1.704,0,0,0,0,0,0,0,0,0,0,0
5.685,1.7055,0,0,0,0,0,0,0,0,0,0,0
5.69,1.707,0,0,0,0,0,0,0,0,0,0,0
5.695,1.7085,0,0,0,0,0,0,0,0,0,0,0
5.7,1.71,0,0,0,0,0,0,0,0,0,0,0
5.705,1.7115,0,0,0,0,0,0,0,0,0,0,0
5.71,1.713,0,0,0,0,0,0,0,0,0,0,0
5.715,1.7145,0,0,0,0,0,0,0,0,0,0,0
5.72,1.716,0,0,0,0,0,0,0,0,0,0,0
5.725,1.7175,0,0,0,0,0,0,0,0,0,0,0
5.73,1.719,0,0,0,0,0,0,0,0,0,0,0
5.735,1.7205,0,0,0,0,0,0,0,0,0,0,0
5.74,1.722,0,0,0,0,0,0,0,0,0,0,0
5.745,1.7235,0,0,0,0,0,0,0,0,0,0,0
5.75,1.725,0,0,0,0,0,0,0,0,0,0,0
5.755,1.7265,0,0,0,0,0,0,0,0,0,0,0
5.76,1.728,0,0,0,0,0,0,0,0,0,0,0
5.765,1.7295,0,0,0,0,0,0,0,0,0,0,0
5.77,1.731,0,0,0,0,0,0,0,0,0,0,0
5.775,1.7325,0,0,0,0,0,0,0,0,0,0,0
5.78,1.734,0,0,0,0,0,0,0,0,0,0,0
5.785,1.7355,0,0,0,0,0,0,0,0,0,0,0
5.79,1.737,0,0,0,0,0,0,0,0,0,0,0
5.795,1.7385,0,0,0,0,0,0,0,0,0,0,0
5.8,1.74,0,0,0,0,0,0,0,0,0,0,0
5.805,1.7415,0,0,0,0,0,0,0,0,0,0,0
5.81,1.743,0,0,0,0,0,0,0,0,0,0,0
5.815,1.7445,0,0,0,0,0,0,0,0,0,0,0
5.82,1.746,0,0,0,0,0,0,0,0,0,0,0
5.825,1.7475,0,0,0,0,0,0,0,0,0,0,0
5.83,1.749,0,0,0,0,0,0,0,0,0,0,0
5.835,1.7505,0,0,0,0,0,0,0,0,0,0,0
5.84,1.752,0,0,0,0,0,0,0,0,0,0,0
5.845,1.7535,0,0,0,0,0,0,0,0,0,0,0
5.85,1.755,0,0,0,0,0,0,0,0,0,0,0
5.855,1.7565,0,0,0,0,0,0,0,0,0,0,0
5.86,1.758,0,0,0,0,0,0,0,0,0,0,0
5.865,1.7595,0,0,0,0,0,0,0,0,0,0,0
5.87,1.761,0,0,0,0,0,0,0,0,0,0,0
5.875,1.7625,0,0,0,0,0,0,0,0,0,0,0
5.88,1.764,0,0,0,0,0,0,0,0,0,0,0
5.885,1.7655,0,0,0,0,0,0,0,0,0,0,0
5.89,1.767,0,0,0,0,0,0,0,0,0,0,0
5.895,1.7685,0,0,0,0,0,0,0,0,0,0,0
5.9,1.77,0,0,0,0,0,0,0,0,0,0,0
5.905,1.7715,0,0,0,0,0,0,0,0,0,0,0
5.91,1.773,0,0,0,0,0,0,0,0,0,0,0
5.915,1.7745,0,0,0,0,0,0,0,0,0,0,0
5.92,1.776,0,0,0,0,0,0,0,0,0,0,0
5.925,1.7775,0,0,0,0,0,0,0,0,0,0,0
5.93,1.779,0,0,0,0,0,0,0,0,0,0,0
5.935,1.7805,0,0,0,0,0,0,0,0,0,0,0
5.94,1.782,0,0,0,0,0,0,0,0,0,0,0
5.945,1.7835,0,0,0,0,0,0,0,0,0,0,0
5.95,1.785,0,0,0,0,0,0,0,0,0,0,0
5.955,1.7865,0,0,0,0,0,0,0,0,0,0,0
5.96,1.788,0,0,0,0,0,0,0,0,0,0,0
5.965,1.7895,0,0,0,0,0,0,0,0,0,0,0
5.97,1.791,0,0,0,0,0,0,0,0,0,0,0
5.975,1.7925,0,0,0,0,0,0,0,0,0,0,0
5.98,1.794,0,0,0,0,0,0,0,0,0,0,0
5.985,1.7955,0,0,0,0,0,0,0,0,0,0,0
5.99,1.797,0,0,0,0,0,0,0,0,0,0,0
5.995,1.7985,0,0,0,0,0,0,0,0,0,0,0
6,1.8,0,0,0,0,0,0,0,0,0,0,0
6.005,1.8015,0,0,0,0,0,0,0,0,0,0,0
6.01,1.803,0,0,0,0,0,0,0,0,0,0,0
6.015,1.8045,0,0,0,0,0,0,0,0,0,0,0
6.02,1.806,0,0,0,0,0,0,0,0,0,0,0
6.025,1.8075,0,0,0,0,0,0,0,0,0,0,0
6.03,1.809,0,0,0,0,0,0,0,0,0,0,0
6.035,1.8105,0,0,0,0,0,0,0,0,0,0,0
6.04,1.812,0,0,0,0,0,0,0,0,0,0,0
6.045,1.8135,0,0,0,0,0,0,0,0,0,0,0
6.05,1.815,0,0,0,0,0,0,0,0,0,0,0
6.055,1.8165,0,0,0,0,0,0,0,0,0,0,0
6.06,1.818,0,0,0,0,0,0,0,0,0,0,0
6.065,1.8195,0,0,0,0,0,0,0,0,0,0,0
6.07,1.821,0,0,0,0,0,0,0,0,0,0,0
6.075,1.8225,0,0,0,0,0,0,0,0,0,0,0
6.08,1.824,0,0,0,0,0,0,0,0,0,0,0
6.085,1.8255,0,0,0,0,0,0,0,0,0,0,0
6.09,1.827,0,0,0,0,0,0,0,0,0,0,0
6.095,1.8285,0,0,0,0,0,0,0,0,0,0,0
6.1,1.83,0,0,0,0,0,0,0,0,0,0,0
6.105,1.8315,0,0,0,0,0,0,0,0,0,0,0
6.11,1.833,0,0,0,0,0,0,0,0,0,0,0
6.115,1.8345,0,0,0,0,0,0,0,0,0,0,0
6.12,1.836,0,0,0,0,0,0,0,0,0,0,0
6.125,1.8375,0,0,0,0,0,0,0,0,0,0,0
6.13,1.839,0,0,0,0,0,0,0,0,0,0,0
6.135,1.8405,0,0,0,0,0,0,0,0,0,0,0
6.14,1.842,0,0,0,0,0,0,0,0,0,0,0
6.145,1.8435,0,0,0,0,0,0,0,0,0,0,0
6.15,1.845,0,0,0,0,0,0,0,0,0,0,0
6.155,1.8465,0,0,0,0,0,0,0,0,0,0,0
6.16,1.848,0,0,0,0,0,0,0,0,0,0,0
6.165,1.8495,0,0,0,0,0,0,0,0,0,0,0
6.17,1.851,0,0,0,0,0,0,0,0,0,0,0
6.175,1.8525,0,0,0,0,0,0,0,0,0,0,0
6.18,1.854,0,0,0,0,0,0,0,0,0,0,0
6.185,1.8555,0,0,0,0,0,0,0,0,0,0,0
6.19,1.857,0,0,0,0,0,0,0,0,0,0,0
6.195,1.8585,0,0,0,0,0,0,0,0,0,0,0
6.2,1.86,0,0,0,0,0,0,0,0,0,0,0
6.205,1.8615,0,0,0,0,0,0,0,0,0,0,0
6.21,1.863,0,0,0,0,0,0,0,0,0,0,0
6.215,1.8645,0,0,0,0,0,0,0,0,0,0,0
6.22,1.866,0,0,0,0,0,0,0,0,0,0,0
6.225,1.8675,0,0,0,0,0,0,0,0,0,0,0
6.23,1.869,0,0,0,0,0,0,0,0,0,0,0
6.235,1.8705,0,0,0,0,0,0,0,0,0,0,0
6.24,1.872,0,0,0,0,0,0,0,0,0,0,0
6.245,1.8735,0,0,0,0,0,0,0,0,0,0,0
6.25,1.875,0,0,0,0,0,0,0,0,0,0,0
6.255,1.8765,0,0,0,0,0,0,0,0,0,0,0
6.26,1.878,0,0,0,0,0,0,0,0,0,0,0
6.265,1.8795,0,0,0,0,0,0,0,0,0,0,0
6.27,1.881,0,0,0,0,0,0,0,0,0,0,0
6.275,1.8825,0,0,0,0,0,0,0,0,0,0,0
6.28,1.884,0,0,0,0,0,0,0,0,0,0,0
6.285,1.8855,0,0,0,0,0,0,0,0,0,0,0
6.29,1.887,0,0,0,0,0,0,0,0,0,0,0
6.295,1.8885,0,0,0,0,0,0,0,0,0,0,0
6.3,1.89,0,0,0,0,0,0,0,0,0,0,0
6.305,1.8915,0,0,0,0,0,0,0,0,0,0,0
6.31,1.893,0,0,0,0,0,0,0,0,0,0,0
6.315,1.8945,0,0,0,0,0,0,0,0,0,0,0
6.32,1.896,0,0,0,0,0,0,0,0,0,0,0
6.325,1.8975,0,0,0,0,0,0,0,0,0,0,0
6.33,1.899,0,0,0,0,0,0,0,0,0,0,0
6.335,1.9005,0,0,0,0,0,0,0,0,0,0,0
6.34,1.902,0,0,0,0,0,0,0,0,0,0,0
6.345,1.9035,0,0,0,0,0,0,0,0,0,0,0
6.35,1.905,0,0,0,0,0,0,0,0,0,0,0
6.355,1.9065,0,0,0,0,0,0,0,0,0,0,0
6.36,1.908,0,0,0,0,0,0,0,0,0,0,0
6.365,1.9095,0,0,0,0,0,0,0,0,0,0,0
6.37,1.911,0,0,0,0,0,0,0,0,0,0,0
6.375,1.9125,0,0,0,0,0,0,0,0,0,0,0
6.38,1.914,0,0,0,0,0,0,0,0,0,0,0
6.385,1.9155,0,0,0,0,0,0,0,0,0,0,0
6.39,1.917,0,0,0,0,0,0,0,0,0,0,0
6.395,1.9185,0,0,0,0,0,0,0,0,0,0,0
6.4,1.92,0,0,0,0,0,0,0,0,0,0,0
6.405,1.9215,0,0,0,0,0,0,0,0,0,0,0
6.41,1.923,0,0,0,0,0,0,0,0,0,0,0
6.415,1.9245,0,0,0,0,0,0,0,0,0,0,0
6.42,1.926,0,0,0,0,0,0,0,0,0,0,0
6.425,1.9275,0,0,0,0,0,0,0,0,0,0,0
6.43,1.929,0,0,0,0,0,0,0,0,0,0,0
6.435,1.9305,0,0,0,0,0,0,0,0,0,0,0
6.44,1.932,0,0,0,0,0,0,0,0,0,0,0
6.445,1.9335,0,0,0,0,0,0,0,0,0,0,0
6.45,1.935,0,0,0,0,0,0,0,0,0,0,0
6.455,1.9365,0,0,0,0,0,0,0,0,0,0,0
6.46,1.938,0,0,0,0,0,0,0,0,0,0,0
6.465,1.9395,0,0,0,0,0,0,0,0,0,0,0
6.47,1.941,0,0,0,0,0,0,0,0,0,0,0
6.475,1.9425,0,0,0,0,0,0,0,0,0,0,0
6.48,1.944,0,0,0,0,0,0,0,0,0,0,0
6.485,1.9455,0,0,0,0,0,0,0,0,0,0,0
6.49,1.947,0,0,0,0,0,0,0,0,0,0,0
6.495,1.9485,0,0,0,0,0,0,0,0,0,0,0
6.5,1.95,0,0,0,0,0,0,0,0,0,0,0
6.505,1.9515,0,0,0,0,0,0,0,0,0,0,0
6.51,1.953,0,0,0,0,0,0,0,0,0,0,0
6.515,1.9545,0,0,0,0,0,0,0,0,0,0,0
6.52,1.956,0,0,0,0,0,0,0,0,0,0,0
6.525,1.9575,0,0,0,0,0,0,0,0,0,0,0
6.53,1.959,0,0,0,0,0,0,0,0,0,0,0
6.535,1.9605,0,0,0,0,0,0,0,0,0,0,0
6.54,1.962,0,0,0,0,0,0,0,0,0,0,0
6.545,1.9635,0,0,0,0,0,0,0,0,0,0,0
6.55,1.965,0,0,0,0,0,0,0,0,0,0,0
6.555,1.9665,0,0,0,0,0,0,0,0,0,0,0
6.56,1.968,0,0,0,0,0,0,0,0,0,0,0
6.565,1.9695,0,0,0,0,0,0,0,0,0,0,0
6.57,1.971,0,0,0,0,0,0,0,0,0,0,0
6.575,1.9725,0,0,0,0,0,0,0,0,0,0,0
6.58,1.974,0,0,0,0,0,0,0,0,0,0,0
6.585,1.9755,0,0,0,0,0,0,0,0,0,0,0
6.59,1.977,0,0,0,0,0,0,0,0,0,0,0
6.595,1.9785,0,0,0,0,0,0,0,0,0,0,0
6.6,1.98,0,0,0,0,0,0,0,0,0,0,0
6.605,1.9815,0,0,0,0,0,0,0,0,0,0,0
6.61,1.983,0,0,0,0,0,0,0,0,0,0,0
6.615,1.9845,0,0,0,0,0,0,0,0,0,0,0
6.62,1.986,0,0,0,0,0,0,0,0,0,0,0
6.625,1.9875,0,0,0,0,0,0,0,0,0,0,0
6.63,1.989,0,0,0,0,0,0,0,0,0,0,0
6.635,1.9905,0,0,0,0,0,0,0,0,0,0,0
6.64,1.992,0,0,0,0,0,0,0,0,0,0,0
6.645,1.9935,0,0,0,0,0,0,0,0,0,0,0
6.65,1.995,0,0,0,0,0,0,0,0,0,0,0
6.655,1.9965,0,0,0,0,0,0,0,0,0,0,0
6.66,1.998,0,0,0,0,0,0,0,0,0,0,0
6.665,1.9995,0,0,0,0,0,0,0,0,0,0,0
6.67,2.001,0,0,0,0,0,0,0,0,0,0,0
6.675,2.0025,0,0,0,0,0,0,0,0,0,0,0
6.68,2.004,0,0,0,0,0,0,0,0,0,0,0
6.685,2.0055,0,0,0,0,0,0,0,0,0,0,0
6.69,2.007,0,0,0,0,0,0,0,0,0,0,0
6.695,2.0085,0,0,0,0,0,0,0,0,0,0,0
6.7,2.01,0,0,0,0,0,0,0,0,0,0,0
6.705,2.0115,0,0,0,0,0,0,0,0,0,0,0
6.71,2.013,0,0,0,0,0,0,0,0,0,0,0
6.715,2.0145,0,0,0,0,0,0,0,0,0,0,0
6.72,2.016,0,0,0,0,0,0,0,0,0,0,0
6.725,2.0175,0,0,0,0,0,0,0,0,0,0,0
6.73,2.019,0,0,0,0,0,0,0,0,0,0,0
6.735,2.0205,0,0,0,0,0,0,0,0,0,0,0
6.74,2.022,0,0,0,0,0,0,0,0,0,0,0
6.745,2.0235,0,0,0,0,0,0,0,0,0,0,0
6.75,2.025,0,0,0,0,0,0,0,0,0,0,0
6.755,2.0265,0,0,0,0,0,0,0,0,0,0,0
6.76,2.028,0,0,0,0,0,0,0,0,0,0,0
